番号,REGゲーム数,REG枚数,ATゲーム数,AT枚数
1,268,0,0,0
2,61,0,0,0
3,148,0,81,232
4,46,0,89,262
5,52,0,98,282
6,502,0,0,0
7,752,0,222,649
8,269,0,0,0
9,752,0,102,300
10,752,0,582,1697
11,108,0,148,437
12,278,0,52,152
13,95,0,0,0
14,366,0,0,0
15,105,0,71,203
16,446,0,223,647
17,127,0,0,0
18,229,0,0,0
19,189,0,166,478
20,530,0,0,0
21,352,0,11,27
22,82,0,48,140
23,752,0,176,518
24,99,0,0,0
25,113,0,131,377
26,224,0,52,152
27,368,0,0,0
28,126,0,73,213
29,332,0,0,0
30,130,0,289,844
31,484,0,0,0
32,278,0,0,0
33,36,0,113,328
34,475,0,10,24
35,752,0,1452,4155
36,752,0,122,361
37,97,0,352,1032
38,646,0,1048,2969
39,343,0,111,323
40,291,0,338,992
41,53,0,268,778
42,418,0,169,487
43,551,0,0,0
44,45,0,134,380
45,114,0,0,0
46,752,0,81,242
47,224,0,15,39
48,493,0,0,0
49,236,0,46,133
50,132,0,120,350
51,623,0,272,790
52,752,0,84,251
53,694,0,361,1050
54,752,0,394,1161
55,385,0,0,0
56,444,0,89,261
57,631,0,120,353
58,154,0,18,50
59,372,0,87,255
60,752,0,259,753
61,65,0,632,1804
62,752,0,88,265
63,274,0,0,0
64,95,0,917,2635
65,752,0,144,426
66,148,0,85,251
67,198,0,85,245
68,752,0,116,345
69,133,0,149,426
70,528,0,0,0
71,135,0,62,176
72,742,0,19,52
73,96,0,145,429
74,233,0,0,0
75,470,0,86,254
76,168,0,0,0
77,97,0,0,0
78,83,0,0,0
79,332,0,42,117
80,177,0,108,314
81,140,0,66,195
82,64,0,0,0
83,141,0,563,1611
84,596,0,118,344
85,203,0,0,0
86,752,0,85,254
87,752,0,361,1058
88,98,0,0,0
89,109,0,144,416
90,47,0,0,0
91,250,0,378,1103
92,229,0,0,0
93,752,0,168,495
94,94,0,109,317
95,105,0,89,255
96,277,0,0,0
97,208,0,127,376
98,140,0,91,264
99,96,0,18,49
100,240,0,12,31
101,97,0,0,0
102,407,0,21,58
103,259,0,119,347
104,210,0,83,239
105,59,0,445,1295
106,182,0,87,256
107,488,0,0,0
108,34,0,39,113
109,409,0,0,0
110,311,0,539,1565
111,48,0,0,0
112,129,0,166,488
113,343,0,0,0
114,346,0,80,228
115,752,0,85,256
116,145,0,323,929
117,195,0,395,1153
118,96,0,87,252
119,97,0,106,302
120,752,0,158,464
121,67,0,0,0
122,95,0,222,645
123,93,0,20,54
124,135,0,305,875
125,99,0,82,237
126,481,0,1033,2967
127,279,0,0,0
128,662,0,288,835
129,266,0,48,140
130,117,0,0,0
131,373,0,0,0
132,441,0,90,259
133,603,0,0,0
134,97,0,0,0
135,752,0,196,571
136,53,0,335,973
137,225,0,0,0
138,690,0,0,0
139,225,0,56,163
140,530,0,47,136
141,179,0,0,0
142,83,0,95,274
143,259,0,87,256
144,371,0,0,0
145,752,0,107,316
146,253,0,415,1177
147,241,0,132,374
148,131,0,0,0
149,613,0,166,471
150,599,0,0,0
151,209,0,0,0
152,426,0,0,0
153,459,0,0,0
154,99,0,87,244
155,389,0,0,0
156,752,0,86,259
157,641,0,0,0
158,492,0,0,0
159,367,0,267,776
160,95,0,0,0
161,131,0,0,0
162,357,0,265,768
163,292,0,0,0
164,541,0,0,0
165,96,0,176,514
166,97,0,0,0
167,191,0,86,254
168,334,0,17,45
169,221,0,67,189
170,65,0,290,843
171,90,0,183,525
172,752,0,83,249
173,753,0,253,741
174,155,0,0,0
175,320,0,92,265
176,98,0,0,0
177,284,0,0,0
178,138,0,0,0
179,752,0,272,803
180,225,0,67,192
181,666,0,52,146
182,296,0,0,0
183,680,0,137,391
184,225,0,49,136
185,552,0,15,39
186,495,0,16,44
187,99,0,0,0
188,163,0,10,25
189,752,0,179,524
190,692,0,0,0
191,277,0,83,249
192,68,0,0,0
193,147,0,94,276
194,227,0,0,0
195,452,0,0,0
196,62,0,0,0
197,753,0,238,696
198,347,0,50,146
199,752,0,146,432
200,68,0,89,258
201,752,0,116,343
202,425,0,239,693
203,752,0,86,258
204,86,0,76,218
205,246,0,16,43
206,752,0,179,520
207,177,0,0,0
208,415,0,86,254
209,93,0,0,0
210,415,0,0,0
211,679,0,22,62
212,517,0,179,521
213,238,0,22,61
214,755,0,110,327
215,752,0,298,879
216,243,0,0,0
217,214,0,0,0
218,96,0,0,0
219,238,0,517,1502
220,752,0,1525,4386
221,235,0,361,1048
222,502,0,186,537
223,664,0,157,453
224,45,0,80,236
225,752,0,289,841
226,414,0,223,650
227,752,0,170,501
228,659,0,89,253
229,752,0,426,1255
230,247,0,0,0
231,151,0,170,490
232,95,0,0,0
233,152,0,0,0
234,752,0,348,1021
235,541,0,257,747
236,207,0,0,0
237,486,0,309,891
238,142,0,181,526
239,292,0,1563,4408
240,158,0,18,49
241,63,0,0,0
242,70,0,88,254
243,420,0,0,0
244,417,0,0,0
245,717,0,0,0
246,471,0,0,0
247,752,0,79,238
248,752,0,229,674
249,149,0,0,0
250,346,0,18,49
251,213,0,357,1043
252,248,0,0,0
253,726,0,120,236
254,752,0,143,425
255,625,0,0,0
256,81,0,327,960
257,95,0,55,160
258,225,0,92,261
259,383,0,89,262
260,210,0,0,0
261,32,0,0,0
262,463,0,0,0
263,632,0,198,578
264,243,0,117,337
265,180,0,74,218
266,74,0,0,0
267,99,0,86,254
268,623,0,179,523
269,96,0,83,238
270,89,0,237,696
271,202,0,83,248
272,88,0,169,481
273,386,0,0,0
274,777,0,0,0
275,70,0,0,0
276,284,0,0,0
277,188,0,17,45
278,284,0,149,434
279,92,0,141,408
280,152,0,52,147
281,67,0,0,0
282,493,0,168,488
283,423,0,0,0
284,35,0,50,144
285,534,0,17,45
286,334,0,94,266
287,262,0,0,0
288,752,0,171,501
289,99,0,137,398
290,80,0,270,796
291,447,0,17,47
292,97,0,186,543
293,82,0,54,158
294,149,0,127,367
295,148,0,106,309
296,184,0,88,265
297,96,0,0,0
298,511,0,23,64
299,165,0,477,1375
300,44,0,208,605
301,49,0,0,0
302,89,0,117,345
303,446,0,586,1696
304,87,0,118,344
305,66,0,247,720
306,109,0,49,138
307,147,0,2141,6106
308,697,0,0,0
309,314,0,124,362
310,624,0,1041,2958
311,160,0,120,343
312,700,0,70,200
313,754,0,292,851
314,327,0,0,0
315,52,0,22,60
316,234,0,145,422
317,752,0,178,528
318,76,0,19,52
319,485,0,85,245
320,138,0,71,203
321,165,0,15,39
322,755,0,292,859
323,413,0,0,0
324,415,0,0,0
325,75,0,15,40
326,548,0,84,247
327,611,0,0,0
328,754,0,1133,3221
329,91,0,86,254
330,98,0,0,0
331,452,0,190,546
332,341,0,361,1044
333,752,0,376,1099
334,316,0,0,0
335,320,0,0,0
336,262,0,0,0
337,97,0,83,239
338,53,0,1351,3820
339,672,0,0,0
340,96,0,347,1010
341,506,0,117,341
342,98,0,17,46
343,753,0,82,245
344,752,0,81,242
345,96,0,0,0
346,169,0,22,62
347,492,0,199,582
348,99,0,0,0
349,45,0,0,0
350,219,0,89,261
351,752,0,120,354
352,655,0,22,60
353,83,0,0,0
354,361,0,0,0
355,193,0,109,323
356,610,0,212,624
357,709,0,201,583
358,200,0,0,0
359,752,0,336,980
360,198,0,0,0
361,752,0,323,949
362,108,0,255,734
363,44,0,265,770
364,64,0,0,0
365,106,0,0,0
366,315,0,0,0
367,98,0,0,0
368,259,0,0,0
369,97,0,79,223
370,143,0,273,797
371,587,0,51,148
372,418,0,323,941
373,325,0,0,0
374,169,0,0,0
375,755,0,1593,4587
376,335,0,206,600
377,147,0,78,224
378,312,0,0,0
379,608,0,0,0
380,752,0,1211,3484
381,426,0,70,202
382,47,0,196,563
383,752,0,319,936
384,459,0,0,0
385,480,0,999,2889
386,752,0,172,508
387,81,0,488,1379
388,98,0,165,478
389,504,0,95,277
390,165,0,0,0
391,752,0,112,332
392,492,0,0,0
393,194,0,17,47
394,57,0,0,0
395,95,0,0,0
396,317,0,0,0
397,107,0,0,0
398,356,0,13,35
399,752,0,167,489
400,460,0,0,0
401,229,0,220,635
402,81,0,0,0
403,351,0,0,0
404,556,0,102,290
405,752,0,249,734
406,481,0,0,0
407,467,0,85,250
408,65,0,1655,4682
409,752,0,236,688
410,336,0,0,0
411,243,0,0,0
412,471,0,186,537
413,238,0,52,151
414,181,0,0,0
415,46,0,0,0
416,342,0,0,0
417,753,0,86,257
418,417,0,13,35
419,753,0,174,512
420,752,0,87,260
421,150,0,212,618
422,217,0,0,0
423,346,0,39,108
424,156,0,19,51
425,96,0,0,0
426,528,0,0,0
427,202,0,0,0
428,85,0,0,0
429,73,0,49,143
430,73,0,185,530
431,43,0,24,67
432,315,0,0,0
433,253,0,0,0
434,57,0,0,0
435,753,0,126,374
436,752,0,81,244
437,58,0,0,0
438,237,0,0,0
439,752,0,90,271
440,330,0,142,411
441,49,0,615,1782
442,83,0,180,525
443,252,0,0,0
444,752,0,266,781
445,244,0,0,0
446,74,0,0,0
447,752,0,121,358
448,173,0,384,1106
449,326,0,542,1566
450,375,0,558,1618
451,143,0,0,0
452,223,0,564,1606
453,649,0,84,241
454,436,0,207,599
455,669,0,0,0
456,33,0,70,199
457,752,0,1024,2939
458,690,0,55,159
459,97,0,0,0
460,319,0,375,1087
461,705,0,161,466
462,164,0,0,0
463,448,0,0,0
464,95,0,0,0
465,225,0,265,767
466,144,0,0,0
467,434,0,193,558
468,752,0,111,327
469,222,0,411,1195
470,465,0,26,74
471,226,0,0,0
472,95,0,0,0
473,99,0,0,0
474,95,0,224,652
475,582,0,192,558
476,169,0,102,292
477,78,0,255,738
478,292,0,82,236
479,73,0,173,499
480,226,0,22,62
481,64,0,42,121
482,96,0,356,1030
483,406,0,115,333
484,403,0,0,0
485,97,0,128,371
486,347,0,228,653
487,752,0,117,348
488,189,0,0,0
489,690,0,0,0
490,752,0,126,373
491,258,0,21,57
492,284,0,0,0
493,283,0,16,44
494,299,0,739,2095
495,304,0,20,54
496,168,0,205,594
497,197,0,142,412
498,392,0,0,0
499,313,0,157,462
500,217,0,52,151
501,752,0,302,886
502,134,0,0,0
503,337,0,837,2391
504,30,0,0,0
505,245,0,0,0
506,347,0,53,153
507,576,0,22,61
508,752,0,121,356
509,249,0,57,167
510,752,0,88,264
511,668,0,83,243
512,219,0,0,0
513,752,0,111,328
514,723,0,51,149
515,346,0,0,0
516,170,0,12,32
517,351,0,11,28
518,436,0,84,242
519,38,0,73,210
520,586,0,0,0
521,94,0,1215,3478
522,69,0,0,0
523,172,0,392,1137
524,284,0,1014,2914
525,95,0,0,0
526,491,0,2154,6134
527,699,0,259,758
528,379,0,22,60
529,96,0,354,1039
530,302,0,103,309
531,138,0,44,124
532,399,0,87,255
533,235,0,0,0
534,80,0,91,262
535,162,0,21,57
536,244,0,72,205
537,752,0,88,264
538,162,0,0,0
539,214,0,41,114
540,752,0,223,654
541,160,0,0,0
542,327,0,363,1055
543,150,0,54,158
544,389,0,0,0
545,753,0,87,260
546,651,0,120,347
547,735,0,110,246
548,407,0,21,59
549,98,0,144,418
550,89,0,1021,2940
551,324,0,88,253
552,179,0,0,0
553,40,0,171,497
554,410,0,126,363
555,98,0,0,0
556,176,0,130,375
557,533,0,0,0
558,308,0,203,587
559,156,0,339,976
560,753,0,190,558
561,309,0,141,403
562,191,0,83,237
563,165,0,0,0
564,53,0,363,1049
565,151,0,0,0
566,75,0,0,0
567,43,0,256,742
568,348,0,18,48
569,157,0,74,213
570,296,0,0,0
571,95,0,0,0
572,363,0,154,450
573,236,0,0,0
574,531,0,582,1687
575,319,0,0,0
576,351,0,0,0
577,294,0,573,1646
578,390,0,272,790
579,158,0,135,383
580,752,0,765,2212
581,400,0,22,61
582,310,0,236,682
583,323,0,71,203
584,418,0,0,0
585,142,0,115,329
586,97,0,0,0
587,544,0,56,162
588,99,0,54,158
589,700,0,0,0
590,521,0,265,764
591,752,0,347,1012
592,619,0,0,0
593,247,0,84,247
594,550,0,153,443
595,699,0,0,0
596,238,0,122,350
597,478,0,0,0
598,78,0,0,0
599,96,0,0,0
600,298,0,3045,8728
601,187,0,322,933
602,429,0,0,0
603,325,0,0,0
604,752,0,92,276
605,99,0,51,149
606,95,0,0,0
607,303,0,51,149
608,606,0,408,1183
609,97,0,0,0
610,350,0,152,442
611,281,0,0,0
612,752,0,241,707
613,752,0,178,524
614,318,0,0,0
615,41,0,0,0
616,95,0,86,249
617,192,0,134,388
618,394,0,0,0
619,752,0,82,246
620,36,0,0,0
621,541,0,67,191
622,46,0,0,0
623,361,0,15,40
624,654,0,306,882
625,752,0,85,256
626,146,0,0,0
627,597,0,26,74
628,98,0,104,301
629,98,0,146,419
630,105,0,24,66
631,391,0,207,604
632,98,0,113,329
633,93,0,0,0
634,138,0,113,328
635,753,0,151,441
636,752,0,82,246
637,106,0,79,226
638,39,0,0,0
639,241,0,0,0
640,533,0,0,0
641,616,0,77,223
642,58,0,0,0
643,107,0,55,159
644,338,0,64,181
645,225,0,702,1969
646,576,0,406,1185
647,752,0,266,784
648,111,0,18,49
649,94,0,0,0
650,443,0,266,766
651,297,0,20,55
652,385,0,0,0
653,193,0,19,52
654,691,0,0,0
655,110,0,0,0
656,292,0,13,35
657,577,0,0,0
658,200,0,212,613
659,339,0,113,329
660,142,0,18,48
661,238,0,1845,5282
662,98,0,212,621
663,399,0,12,31
664,344,0,0,0
665,95,0,18,50
666,108,0,0,0
667,38,0,102,290
668,216,0,110,320
669,472,0,309,891
670,752,0,178,524
671,65,0,158,453
672,404,0,0,0
673,319,0,169,488
674,108,0,43,124
675,752,0,79,237
676,40,0,2408,6963
677,185,0,0,0
678,263,0,300,867
679,65,0,15,40
680,752,0,80,239
681,754,0,120,353
682,99,0,19,52
683,617,0,0,0
684,236,0,2561,7317
685,96,0,192,565
686,33,0,114,333
687,253,0,70,202
688,133,0,0,0
689,237,0,165,468
690,752,0,132,390
691,99,0,116,336
692,139,0,104,300
693,579,0,137,396
694,177,0,0,0
695,305,0,83,238
696,208,0,0,0
697,243,0,59,167
698,408,0,21,57
699,73,0,0,0
700,24,0,48,140
701,753,0,153,452
702,76,0,250,724
703,752,0,208,619
704,752,0,88,264
705,99,0,0,0
706,448,0,0,0
707,753,0,88,265
708,127,0,259,759
709,69,0,1203,3493
710,53,0,0,0
711,673,0,136,392
712,42,0,42,116
713,146,0,0,0
714,199,0,23,63
715,233,0,82,237
716,96,0,0,0
717,208,0,123,353
718,329,0,57,161
719,754,0,284,847
720,592,0,0,0
721,769,0,75,224
722,602,0,180,525
723,516,0,0,0
724,72,0,0,0
725,752,0,90,271
726,141,0,85,244
727,99,0,0,0
728,41,0,120,350
729,107,0,0,0
730,57,0,79,231
731,94,0,83,237
732,95,0,95,270
733,94,0,9,23
734,98,0,84,248
735,752,0,169,496
736,172,0,10,25
737,339,0,127,361
738,35,0,40,110
739,97,0,0,0
740,753,0,259,758
741,49,0,305,893
742,538,0,54,158
743,240,0,17,47
744,539,0,0,0
745,392,0,0,0
746,403,0,378,1076
747,71,0,0,0
748,344,0,0,0
749,752,0,84,251
750,752,0,209,611
751,523,0,342,994
752,685,0,262,763
753,416,0,17,45
754,421,0,86,248
755,224,0,290,846
756,752,0,108,318
757,620,0,0,0
758,95,0,43,124
759,285,0,0,0
760,80,0,267,776
761,99,0,80,228
762,445,0,422,1212
763,752,0,142,420
764,69,0,0,0
765,97,0,21,59
766,186,0,1378,3941
767,543,0,0,0
768,753,0,85,256
769,752,0,82,246
770,129,0,0,0
771,80,0,0,0
772,338,0,0,0
773,108,0,0,0
774,555,0,38,105
775,270,0,0,0
776,168,0,473,1368
777,198,0,1809,5147
778,348,0,0,0
779,304,0,48,138
780,752,0,341,1003
781,753,0,203,601
782,242,0,0,0
783,753,0,80,239
784,82,0,0,0
785,83,0,0,0
786,752,0,361,1058
787,97,0,14,36
788,236,0,134,385
789,752,0,136,402
790,375,0,283,822
791,82,0,104,301
792,538,0,54,156
793,71,0,0,0
794,158,0,131,378
795,347,0,127,368
796,296,0,78,229
797,396,0,128,370
798,195,0,0,0
799,234,0,595,1707
800,175,0,112,320
801,99,0,0,0
802,753,0,946,2701
803,638,0,412,1195
804,132,0,76,223
805,407,0,0,0
806,446,0,8,20
807,177,0,0,0
808,692,0,0,0
809,742,0,390,1094
810,206,0,0,0
811,231,0,83,240
812,80,0,47,135
813,665,0,167,482
814,96,0,0,0
815,96,0,26,73
816,95,0,0,0
817,753,0,86,257
818,666,0,164,485
819,490,0,224,652
820,749,0,283,822
821,752,0,192,570
822,67,0,0,0
823,752,0,184,542
824,98,0,2565,7469
825,79,0,0,0
826,752,0,86,259
827,90,0,18,48
828,387,0,94,274
829,288,0,0,0
830,151,0,0,0
831,651,0,363,1057
832,99,0,0,0
833,239,0,124,354
834,48,0,0,0
835,278,0,0,0
836,287,0,12,32
837,97,0,90,256
838,254,0,0,0
839,752,0,492,1451
840,752,0,87,260
841,182,0,0,0
842,548,0,26,77
843,172,0,77,222
844,45,0,345,999
845,585,0,121,354
846,209,0,615,1797
847,97,0,169,488
848,95,0,0,0
849,453,0,0,0
850,419,0,0,0
851,584,0,59,172
852,291,0,20,54
853,155,0,76,220
854,74,0,0,0
855,242,0,53,154
856,256,0,1340,3838
857,753,0,181,532
858,752,0,86,257
859,418,0,81,233
860,332,0,0,0
861,161,0,0,0
862,150,0,0,0
863,440,0,0,0
864,37,0,0,0
865,143,0,0,0
866,110,0,282,808
867,97,0,0,0
868,71,0,83,234
869,752,0,286,840
870,83,0,0,0
871,224,0,113,331
872,96,0,89,262
873,95,0,14,38
874,752,0,83,249
875,337,0,52,151
876,136,0,85,254
877,601,0,0,0
878,156,0,79,232
879,36,0,37,100
880,647,0,0,0
881,68,0,0,0
882,108,0,0,0
883,752,0,176,517
884,63,0,56,162
885,183,0,163,470
886,287,0,547,1589
887,61,0,135,395
888,752,0,329,962
889,130,0,399,1150
890,98,0,0,0
891,337,0,0,0
892,752,0,120,354
893,441,0,0,0
894,527,0,44,122
895,143,0,15,39
896,73,0,517,1495
897,141,0,111,323
898,567,0,0,0
899,97,0,0,0
900,324,0,81,233
901,251,0,189,549
902,343,0,0,0
903,524,0,165,476
904,752,0,115,339
905,109,0,0,0
906,111,0,0,0
907,79,0,39,105
908,96,0,0,0
909,753,0,144,423
910,96,0,103,301
911,236,0,349,1013
912,78,0,78,222
913,752,0,82,246
914,75,0,158,459
915,95,0,0,0
916,99,0,80,231
917,77,0,269,776
918,95,0,83,240
919,97,0,158,456
920,96,0,406,1175
921,270,0,0,0
922,552,0,47,135
923,72,0,51,148
924,155,0,114,331
925,753,0,279,816
926,253,0,0,0
927,318,0,139,401
928,448,0,205,587
929,109,0,16,44
930,752,0,81,244
931,194,0,190,545
932,295,0,0,0
933,293,0,180,522
934,78,0,82,240
935,283,0,49,141
936,271,0,86,253
937,752,0,2275,6535
938,752,0,100,297
939,752,0,321,934
940,205,0,130,385
941,401,0,453,1317
942,752,0,343,1004
943,752,0,86,259
944,752,0,81,243
945,754,0,84,251
946,752,0,500,1459
947,522,0,18,49
948,95,0,0,0
949,593,0,0,0
950,756,0,84,251
951,241,0,0,0
952,432,0,0,0
953,58,0,586,1699
954,161,0,0,0
955,95,0,45,125
956,104,0,0,0
957,129,0,57,165
958,247,0,19,52
959,95,0,0,0
960,95,0,70,199
961,160,0,762,2178
962,243,0,0,0
963,752,0,79,238
964,752,0,776,2231
965,196,0,143,414
966,272,0,2131,6074
967,488,0,311,903
968,180,0,0,0
969,251,0,134,388
970,208,0,135,388
971,752,0,82,247
972,290,0,0,0
973,145,0,13,35
974,752,0,81,243
975,97,0,88,258
976,97,0,20,54
977,99,0,89,255
978,203,0,97,278
979,300,0,113,321
980,570,0,236,698
981,61,0,22,61
982,207,0,117,339
983,253,0,0,0
984,246,0,389,1139
985,676,0,0,0
986,274,0,0,0
987,254,0,314,914
988,221,0,167,487
989,547,0,285,826
990,575,0,0,0
991,269,0,85,249
992,423,0,0,0
993,753,0,82,247
994,71,0,0,0
995,96,0,480,1369
996,151,0,47,136
997,752,0,84,251
998,98,0,0,0
999,752,0,81,242
1000,236,0,0,0
1001,431,0,0,0
1002,151,0,542,1557
1003,741,0,139,403
1004,222,0,82,245
1005,161,0,0,0
1006,498,0,0,0
1007,288,0,87,255
1008,276,0,18,48
1009,491,0,335,970
1010,130,0,18,49
1011,198,0,0,0
1012,752,0,116,344
1013,92,0,0,0
1014,72,0,21,59
1015,752,0,138,404
1016,97,0,18,50
1017,126,0,0,0
1018,326,0,81,234
1019,96,0,0,0
1020,62,0,0,0
1021,95,0,1309,3771
1022,96,0,142,411
1023,418,0,0,0
1024,174,0,51,149
1025,106,0,0,0
1026,97,0,658,1862
1027,395,0,0,0
1028,752,0,1146,3288
1029,445,0,49,143
1030,99,0,0,0
1031,135,0,0,0
1032,285,0,125,359
1033,47,0,0,0
1034,95,0,121,353
1035,369,0,57,167
1036,752,0,86,258
1037,136,0,0,0
1038,43,0,0,0
1039,175,0,109,312
1040,752,0,1648,4765
1041,97,0,0,0
1042,237,0,0,0
1043,457,0,75,214
1044,85,0,0,0
1045,752,0,87,261
1046,66,0,0,0
1047,756,0,225,661
1048,105,0,13,34
1049,384,0,125,359
1050,752,0,101,299
1051,95,0,229,666
1052,278,0,0,0
1053,457,0,72,200
1054,752,0,157,459
1055,95,0,251,706
1056,246,0,148,427
1057,753,0,148,439
1058,627,0,0,0
1059,519,0,0,0
1060,362,0,864,2474
1061,589,0,0,0
1062,752,0,83,250
1063,243,0,120,350
1064,752,0,1196,3435
1065,315,0,0,0
1066,99,0,21,58
1067,35,0,73,207
1068,95,0,1521,4324
1069,340,0,84,246
1070,610,0,637,1822
1071,752,0,931,2685
1072,726,0,416,1210
1073,95,0,132,383
1074,442,0,81,232
1075,572,0,299,863
1076,224,0,0,0
1077,757,0,104,309
1078,160,0,0,0
1079,442,0,0,0
1080,324,0,52,150
1081,74,0,217,628
1082,547,0,0,0
1083,571,0,19,52
1084,34,0,194,558
1085,98,0,50,145
1086,752,0,209,611
1087,752,0,207,612
1088,95,0,81,237
1089,697,0,183,534
1090,108,0,0,0
1091,752,0,228,674
1092,752,0,215,628
1093,752,0,170,499
1094,352,0,0,0
1095,54,0,0,0
1096,231,0,83,244
1097,475,0,108,308
1098,81,0,47,136
1099,201,0,101,294
1100,79,0,59,166
1101,319,0,0,0
1102,48,0,532,1545
1103,361,0,0,0
1104,234,0,0,0
1105,188,0,11,27
1106,142,0,0,0
1107,293,0,0,0
1108,409,0,18,49
1109,752,0,661,1894
1110,306,0,0,0
1111,522,0,0,0
1112,99,0,93,262
1113,93,0,431,1256
1114,107,0,43,120
1115,119,0,0,0
1116,79,0,270,784
1117,757,0,155,457
1118,214,0,0,0
1119,192,0,286,822
1120,99,0,0,0
1121,225,0,231,665
1122,752,0,84,251
1123,256,0,142,405
1124,574,0,0,0
1125,53,0,0,0
1126,282,0,0,0
1127,431,0,16,44
1128,63,0,216,640
1129,569,0,84,251
1130,115,0,0,0
1131,244,0,368,1067
1132,590,0,0,0
1133,227,0,108,310
1134,98,0,176,504
1135,388,0,47,137
1136,459,0,0,0
1137,229,0,0,0
1138,752,0,292,856
1139,706,0,66,188
1140,446,0,1447,4110
1141,427,0,458,1334
1142,99,0,190,554
1143,752,0,110,324
1144,359,0,387,1116
1145,142,0,114,322
1146,219,0,48,140
1147,298,0,20,55
1148,467,0,29,78
1149,662,0,0,0
1150,61,0,0,0
1151,745,0,182,526
1152,98,0,12,30
1153,91,0,0,0
1154,63,0,17,47
1155,95,0,336,968
1156,152,0,0,0
1157,421,0,140,405
1158,59,0,1126,3191
1159,605,0,121,355
1160,752,0,131,389
1161,25,0,398,1160
1162,91,0,20,54
1163,43,0,722,2073
1164,44,0,84,246
1165,95,0,0,0
1166,96,0,931,2678
1167,715,0,384,1120
